time,.x,.y,.theta
2019/02/15/16:01:35.605084,25.65336945,-100.29135177,-1.43565525018
2019/02/15/16:01:35.705610,25.65336973,-100.29135355,-1.43399716643
2019/02/15/16:01:35.807294,25.65336951,-100.29135444,-1.42729505663
2019/02/15/16:01:35.925179,25.65336966,-100.2913556,-1.41670087085
2019/02/15/16:01:36.034883,25.65336982,-100.29135623,-1.40184815823
2019/02/15/16:01:36.150013,25.65337,-100.29135766,-1.39272004233
2019/02/15/16:01:36.259737,25.65337024,-100.29135904,-1.39104451488
2019/02/15/16:01:36.376166,25.65337055,-100.29136052,-1.39827020205
2019/02/15/16:01:36.476680,25.65337079,-100.29136191,-1.41265180158
2019/02/15/16:01:36.631516,25.65337094,-100.29136257,-1.42760917641
2019/02/15/16:01:36.749391,25.65337127,-100.29136443,-1.445079909
2019/02/15/16:01:36.858239,25.65337149,-100.29136564,-1.45005416025
2019/02/15/16:01:36.976238,25.6533715,-100.29136639,-1.44197333224
2019/02/15/16:01:37.083746,25.65337166,-100.29136767,-1.42321096679
2019/02/15/16:01:37.206921,25.6533716,-100.29136881,-1.40258119317
2019/02/15/16:01:37.311063,25.65337177,-100.29137018,-1.38966579667
2019/02/15/16:01:37.432287,25.65337168,-100.29137121,-1.39359276004
2019/02/15/16:01:37.573664,25.6533719,-100.29137257,-1.4103479014
2019/02/15/16:01:37.686579,25.6533723,-100.29137452,-1.43438106102
2019/02/15/16:01:37.806242,25.65337283,-100.29137575,-1.45029850523
2019/02/15/16:01:37.910661,25.65337302,-100.29137714,-1.45485384133
2019/02/15/16:01:38.030420,25.6533734,-100.29137843,-1.44605728892
2019/02/15/16:01:38.136819,25.65337358,-100.29137987,-1.42619543764
2019/02/15/16:01:38.255424,25.65337359,-100.29138106,-1.40696195909
2019/02/15/16:01:38.362335,25.65337382,-100.29138312,-1.39183001408
2019/02/15/16:01:38.470374,25.65337406,-100.29138441,-1.39100962748
2019/02/15/16:01:38.624195,25.65337392,-100.29138517,-1.40146413048
